"COMP_LEVEL";"MSJO_DATUM";"ZEIT_ID";"MESS_ID";"MSJO_WERT";"MSJO_INTERVALL";"MSJO_DGUELTIG";"STER_FLAG";"STKO_FLAG"
"2100";"01.01.2015 00:00:00";"1001";"179010";"1841848.66";"2678400";"2678400";"0";"32"
"2100";"01.02.2015 00:00:00";"1001";"179010";"1564112.19";"2678400";"2678400";"0";"32"
"2100";"01.03.2015 00:00:00";"1001";"179010";"1303822.37";"2678400";"2678400";"0";"32"
"2100";"01.04.2015 00:00:00";"1002";"179010";"1006311.65";"2678400";"2678400";"0";"32"
"2100";"01.05.2015 00:00:00";"1002";"179010";"940873.69";"2678400";"2678400";"0";"32"
"2100";"01.06.2015 00:00:00";"1002";"179010";"718158.78";"2678400";"2678400";"0";"32"
"2100";"01.07.2015 00:00:00";"1002";"179010";"660692.53";"2678400";"2678400";"0";"32"
"2100";"01.08.2015 00:00:00";"1002";"179010";"628788.95";"2678400";"2678400";"0";"32"
"2100";"01.09.2015 00:00:00";"1002";"179010";"726559.80";"2678400";"2678400";"0";"32"
"2100";"01.10.2015 00:00:00";"1002";"179010";"983623.65";"2678400";"2678400";"0";"32"
"2100";"01.11.2015 00:00:00";"1001";"179010";"1156643.83";"2678400";"2678400";"0";"32"
"2100";"01.12.2015 00:00:00";"1001";"179010";"1415399.96";"2678400";"2678400";"0";"32"
